num_reads,num_writes,total_ops,ratio_rw,avg_io_size,avg_elapsed,std_elapsed,rango_tiempo
-0.3249831969568693,3.5865041989562547,0.553814952310404,-0.2551953589810585,0.45914761529553,0.2592049921704776,0.9151914514282237,0.9122776310171953
-0.281713159302513,2.502687045112089,0.34042995458984376,-0.2423283952099437,-0.12525771203580544,-0.44499217757327963,-0.390133576808172,0.9123821519433197
-0.325045456003854,-0.5757522339011972,-0.40493098831575536,-0.2552090472018318,-0.21257712203356147,-0.44968571836247784,-0.46047391349142336,-0.9122917383359377
-0.325045456003854,-0.5759786896374789,-0.4049831479338733,-0.2552090472018318,-0.1806576335845104,-0.4521066129865402,-0.4626994179650375,-1.3655589506175347
0.3946691271391082,-0.14548633496598729,0.2971374715519398,1.274071219039825,0.07937214829335125,1.3732607975189322,1.7367155920713038,0.8274955630056594
-0.325045456003854,-0.5757522339011972,-0.40493098831575536,-0.2552090472018318,-0.19661737780903593,-0.4488787534877903,-0.4608448309036923,-0.912291028182916
-0.30313027146524474,-0.37782992039100066,-0.34098329650314063,-0.15410272330014615,0.5345728452931597,-0.4014344759563281,-0.35839932440793043,0.9104415870406458
-0.31832147892950796,0.35316919632629284,-0.18533899603915827,-0.24858755051090206,-0.09825503396447201,-0.377133751880166,-0.4051902280393933,0.9122702084071542
-0.3147104542043962,0.09410383402004013,-0.24198434131525906,-0.24109810087535039,-0.07632603883818147,-0.38057049339087723,-0.296210832260001,0.9102183156860945
-0.3165782256139368,0.18853587604950464,-0.2217985691036099,-0.24507582395672517,-0.08984019238156271,-0.29599279169267534,0.17210278376302807,0.911141299301997
-0.3176988884596611,-0.18262507571618436,-0.3082270563250639,-0.23812573813271265,-0.060244115090503945,-0.4193240127820492,-0.4191188045476209,0.9021312819450655
-0.325045456003854,-0.5755257781649156,-0.40487882869763736,-0.2552090472018318,-0.21044915613695805,-0.44817938392972784,-0.4602478478886007,-1.354227220165381
9.225803646681795,1.7730466628124857,8.137614788188815,3.465562747201399,-0.030550538026110765,7.5725699226408185,6.198227346112007,0.9125771191670634
0.21959668701817311,1.0975292014842062,0.43676876925370944,0.042605107308469795,-0.12664350648004516,1.4311410206928947,2.3189276639949474,0.9055357366442127
-0.325045456003854,-0.5757522339011972,-0.40493098831575536,-0.2552090472018318,-0.19023348011922572,-0.4411318906907907,-0.4592375221171932,-0.9122916174588276
-0.325045456003854,-0.5759786896374789,-0.4049831479338733,-0.2552090472018318,-0.1806576335845104,-0.4506540762121028,-0.4626994179650375,-1.3655589506175347
